rev_id,sentiment,sentiment_score
16348426,negative,-0.955123
16438709,negative,-0.747931
16487487,neutral,0.0
18367220,negative,-0.542919
18380465,neutral,0.0
18381276,neutral,0.0
18381568,neutral,0.0
18417007,negative,-0.960945
18417813,neutral,0.0
18441883,negative,-0.666294
18456258,negative,-0.978195
18465742,positive,0.489392
18476261,negative,-0.749888
18494032,negative,-0.380986
18509272,neutral,0.0
18517178,positive,0.973576
18524481,neutral,0.0
18526117,neutral,0.0
18535880,negative,-0.90952
18536131,negative,-0.713955
18536206,negative,-0.982052
18536577,negative,-0.721654
18536660,negative,-0.477571
18537024,negative,-0.649591
18555916,neutral,0.0
18556024,neutral,0.0
598456875,positive,0.489764
598458342,positive,0.70739
600351424,neutral,0.0
600366841,positive,0.993201
600369002,positive,0.985034
600374059,negative,-0.318048
600387479,negative,-0.805154
600397431,negative,-0.705885
600403968,negative,-0.876863
600405074,negative,-0.999492
600405701,neutral,0.0
600406014,negative,-0.894875
600407431,neutral,0.0
600413784,positive,0.760804
600419570,negative,-0.899205
600425428,positive,0.386298
600425552,negative,-0.677337
600427154,negative,-0.882256
600434327,negative,-0.878887
600458772,negative,-0.797823
600463357,positive,0.747582
600469439,negative,-0.802458
600471890,negative,-0.986374
600473021,negative,-0.431764
600506807,negative,-0.756242
600546141,negative,-0.624832
600645499,negative,-0.885307
600645551,negative,-0.68644
600645633,negative,-0.463881
600645663,negative,-0.943356
600647126,negative,-0.779705
600647350,negative,-0.64778
600647490,negative,-1.0
600672084,negative,-0.96969
603587657,negative,-0.934245
603588646,neutral,0.0
603589736,positive,0.861178
603591023,positive,0.936064
603596709,positive,0.323048
603643393,negative,-0.760851
603644664,positive,0.406247
603647388,negative,-0.640154
603661578,negative,-0.930232
603696462,neutral,0.0
603701569,positive,0.664215
603702381,neutral,0.0
603702986,positive,0.431793
603703381,positive,0.387646
603703979,negative,-0.939624
624641672,neutral,0.0
624656314,positive,0.662539
624721729,negative,-0.696128
624723443,negative,-0.598493
624735283,negative,-0.840279
624746223,negative,-0.636043
624783033,negative,-0.799322
624783630,negative,-0.583597
624783997,negative,-0.666499
624790734,negative,-0.990204
624807448,neutral,0.0
624846936,negative,-0.596052
624886037,negative,-0.466467
624886381,negative,-0.645624
624890695,positive,0.442117
624919694,positive,0.41513
624919948,positive,0.728644
625028649,negative,-0.920986
625037225,negative,-0.958977
625046927,positive,0.874316
625050084,positive,0.531312
625056828,positive,0.271334
627776364,neutral,0.0
210969657,negative,-0.944326
210969679,negative,-0.941993
210971974,negative,-0.351088
210972014,neutral,0.0
210984772,positive,0.815393
210986108,neutral,0.0
211019110,negative,-0.996649
211024214,negative,-0.391201
211032133,negative,-0.617957
211033540,neutral,0.0
211047653,negative,-0.900312
211048713,negative,-0.948303
211053953,negative,-0.682398
211054208,negative,-0.964005
211064549,negative,-0.722162
211065262,negative,-0.750566
211065602,negative,-0.679355
211081889,neutral,0.0
211082626,neutral,0.0
211089570,negative,-0.974324
211112272,negative,-0.734131
211132009,negative,-0.995895
211135615,negative,-0.974961
211195296,negative,-0.639887
211204601,negative,-0.620044
211209621,neutral,0.0
211236127,negative,-0.857055
211237745,neutral,0.0
211239282,neutral,0.0
211240847,negative,-0.867866
211242439,neutral,0.0
211245361,negative,-0.999788
211253732,negative,-0.804035
211256390,negative,-0.917494
211257059,neutral,0.0
211312498,negative,-0.977755
211319068,neutral,0.0
211325074,neutral,0.0
211343720,negative,-0.673396
211350758,neutral,0.0
211351084,negative,-0.951065
211354332,positive,0.396945
211367111,negative,-0.558466
211367491,positive,0.53188
211386328,negative,-0.991813
211390845,negative,-0.657712
211393405,positive,0.726257
211402105,positive,0.97137
211403606,negative,-0.582627
211404739,neutral,0.0
211405022,negative,-0.931429
211474221,negative,-0.998894
211494056,negative,-0.615624
23590628,negative,-0.75589
23633505,neutral,0.0
23645499,positive,0.693812
23648468,negative,-0.601356
23650772,negative,-0.515995
23655442,negative,-0.997498
23658567,neutral,0.0
23677598,positive,0.90111
23679193,positive,0.566216
23679560,neutral,0.0
23688191,negative,-0.41631
23694665,negative,-0.992381
23697173,neutral,0.0
23712376,positive,0.642273
23715182,positive,0.476465
23717699,negative,-0.83858
23718951,neutral,0.0
23723042,neutral,0.0
23732559,positive,0.551651
23737461,negative,-0.909263
23738589,negative,-0.708305
23740432,negative,-0.759994
23751748,neutral,0.0
23751934,neutral,0.0
23754666,negative,-0.497375
23755223,negative,-0.852713
23755269,neutral,0.0
24665343,positive,0.584182
24666735,positive,0.933
24740110,negative,-0.679116
24741557,positive,0.739062
24748491,negative,-0.669007
24749800,negative,-0.74906
24754835,neutral,0.0
24757539,negative,-0.896217
24758655,negative,-0.700715
24765821,negative,-0.68095
24777589,negative,-0.996959
18562110,negative,-0.902451
18568650,negative,-0.687817
18570325,negative,-0.864851
18570501,negative,-0.843135
18571001,neutral,0.0
18571858,neutral,0.0
18572416,negative,-0.758136
18573257,negative,-0.709345
18597501,positive,0.336602
18603752,negative,-0.722606
18606002,positive,0.890721
18606380,negative,-0.967522
18610120,negative,-0.962618
18610514,negative,-0.562583
18615100,negative,-0.709294
18620240,neutral,0.0
18622928,negative,-0.652782
18623636,negative,-0.683909
18623900,negative,-0.844053
18624102,positive,0.961902
19504662,negative,-0.751398
19513269,negative,-0.965009
19529883,negative,-0.794231
19535887,negative,-0.351715
19536535,neutral,0.0
19544230,negative,-0.75707
19568896,negative,-0.879575
19571061,positive,0.617688
19572908,negative,-0.885406
19573679,negative,-0.889957
19575483,negative,-0.904572
19575545,negative,-0.907518
19576467,negative,-0.779089
19576578,negative,-0.766539
19576721,negative,-0.779089
19591869,neutral,0.0
19592288,negative,-0.633907
19598796,negative,-0.91817
19617206,negative,-0.726212
19619726,neutral,0.0
19620411,negative,-0.779249
19620467,negative,-0.838807
19620901,negative,-0.650518
19636060,positive,0.95109
603704374,negative,-0.996238
603705039,negative,-0.980705
603714602,positive,0.343613
603731223,negative,-0.938411
603744963,positive,0.365946
603746512,positive,0.961415
603749349,negative,-0.591281
603754153,positive,0.983265
603778835,negative,-0.491446
603782890,positive,0.283814
603783431,negative,-0.702499
603815031,neutral,0.0
603815241,neutral,0.0
603830510,positive,0.48871
603832172,positive,0.542552
603838039,positive,0.441561
603875890,negative,-0.919045
603876993,negative,-0.934767
603882791,negative,-0.883715
603894628,negative,-0.650864
603895595,neutral,0.0
603899673,negative,-0.959581
603900973,negative,-0.975825
603948413,negative,-0.951395
603950404,negative,-0.987097
603968591,negative,-0.463306
603969757,negative,-0.666259
603970069,negative,-0.685387
603981557,negative,-0.445358
606822357,neutral,0.0
606822731,positive,0.96707
606825037,negative,-0.890544
606849051,neutral,0.0
606863841,neutral,0.0
606904385,negative,-0.670108
606925367,negative,-0.800753
606931386,negative,-0.725741
606943969,positive,0.418278
606968237,neutral,0.0
606972118,neutral,0.0
606975459,negative,-0.935329
606978052,neutral,0.0
606978510,negative,-0.976719
607002101,negative,-0.957744
607022727,positive,0.385187
607038936,negative,-0.859927
607040370,negative,-0.856889
607042097,negative,-0.863324
607043599,negative,-0.818639
607043933,negative,-0.541159
607045545,neutral,0.0
211499922,negative,-0.891737
211500771,negative,-0.60205
203850771,negative,-0.571272
203852535,negative,-0.733799
203853453,positive,0.72991
203854300,negative,-0.859072
203854897,negative,-0.987554
203855828,negative,-0.58695
203856223,negative,-0.8704
203868763,neutral,0.0
203870787,neutral,0.0
203872068,negative,-0.952668
203873082,negative,-0.709661
203873491,negative,-0.885832
203874593,negative,-0.925902
203875534,negative,-0.709661
204965115,neutral,0.0
204971930,positive,0.704276
204986620,negative,-0.398387
204988064,neutral,0.0
204988726,neutral,0.0
204988992,negative,-0.52907
204993181,negative,-0.928312
205002731,negative,-0.729741
205044499,neutral,0.0
205047606,negative,-0.291343
205053405,neutral,0.0
205056072,negative,-0.885477
205094386,negative,-0.849099
205110630,positive,0.404113
205111757,neutral,0.0
205113228,positive,0.953025
205113816,positive,0.86073
205114437,positive,0.327025
205115705,negative,-0.657102
205127174,negative,-0.814611
205128334,negative,-0.559922
205128913,neutral,0.0
205129699,neutral,0.0
205133598,negative,-0.921379
205145821,negative,-0.706949
205156452,positive,0.881835
205159937,positive,0.894836
205161842,negative,-0.793174
205164178,positive,0.967028
205166264,negative,-0.279741
205167501,negative,-0.787905
205167962,positive,0.651421
205168510,negative,-0.988599
205177602,negative,-0.849139
205178043,neutral,0.0
205194198,negative,-0.567783
205231858,negative,-0.375719
205236160,negative,-0.878534
205236847,negative,-0.378325
205237561,negative,-0.944261
205241693,negative,-0.831664
205243069,negative,-0.961676
205265774,negative,-0.315438
205266789,negative,-0.988043
24814603,neutral,0.0
24816620,neutral,0.0
24823413,neutral,0.0
24836735,negative,-0.924329
24870859,negative,-0.90646
24914619,positive,0.894448
24918525,negative,-0.94468
24924144,neutral,0.0
24943343,neutral,0.0
24970866,negative,-0.683645
24970985,negative,-0.73954
26061620,negative,-0.468237
26073678,negative,-0.886104
26081728,positive,0.751
26120718,negative,-0.706503
26125676,positive,0.345149
26128719,negative,-0.693714
26131700,positive,0.961314
26150633,negative,-0.912868
26159778,positive,0.437346
26162130,negative,-0.804258
26163909,negative,-0.954329
26223231,negative,-0.982966
26240243,negative,-0.954807
26240704,negative,-0.798291
26251591,negative,-0.721596
26285571,negative,-0.914016
26289431,positive,0.820837
26308785,positive,0.775015
26317844,negative,-0.449525
26321452,positive,0.689418
26324063,neutral,0.0
19658213,negative,-0.719088
19661514,neutral,0.0
19664435,negative,-0.591195
19670602,positive,0.543733
19670930,positive,0.600807
19679876,neutral,0.0
19688491,negative,-0.716832
19701412,negative,-0.79289
19702575,positive,0.720472
19702603,neutral,0.0
19703183,negative,-0.939249
19703573,negative,-0.743586
19703624,neutral,0.0
19710122,positive,0.845734
19733868,negative,-0.817193
19738476,negative,-0.613843
19747243,negative,-0.97055
19748654,positive,0.834834
19749847,positive,0.843659
19755127,neutral,0.0
19765479,positive,0.48009
19202640,negative,-0.948013
19202968,negative,-0.934967
19203754,negative,-0.874999
19210269,negative,-0.824568
19211782,negative,-0.390753
19212220,negative,-0.330488
19214560,neutral,0.0
19215854,neutral,0.0
19218489,negative,-0.771885
19221137,negative,-0.82964
19225578,negative,-0.818975
19242294,negative,-0.927829
19246013,neutral,0.0
19255638,negative,-0.886094
19255986,negative,-0.728669
19256594,neutral,0.0
19257086,positive,0.512012
19261001,positive,0.740325
19261681,negative,-0.639604
19262345,positive,0.552941
19262391,negative,-0.355833
19262596,positive,0.998879
19263242,neutral,0.0
19263336,negative,-0.717431
19266246,neutral,0.0
19266458,negative,-0.491356
19266885,negative,-0.865086
19268430,negative,-0.983702
19268710,negative,-0.60718
19269453,neutral,0.0
19269525,negative,-0.878751
19269545,positive,0.955877
19270449,negative,-0.805713
19270547,negative,-0.632837
19270752,negative,-0.705386
19276464,negative,-0.777626
19278789,negative,-0.968266
19282058,negative,-0.651096
19282280,neutral,0.0
19282716,neutral,0.0
20545661,negative,-0.934746
20551518,negative,-0.464087
20552319,positive,0.725853
20555489,positive,0.625107
20561027,negative,-0.772707
20561390,negative,-0.85071
20566840,negative,-0.858546
20569049,neutral,0.0
20572751,neutral,0.0
20572789,negative,-0.786099
20577353,neutral,0.0
20577476,negative,-0.912509
20577679,negative,-0.977281
20577779,negative,-0.9603
20594900,negative,-0.535543
20595701,neutral,0.0
20597158,negative,-0.873627
20597263,negative,-0.952952
20597379,positive,0.792641
20599762,neutral,0.0
20602284,neutral,0.0
20606974,negative,-0.739879
20611657,positive,0.733499
20616189,negative,-0.958391
20620632,negative,-0.983572
607048498,negative,-0.982012
607052319,negative,-0.840412
607054873,neutral,0.0
607100574,negative,-0.883053
607109589,positive,0.767004
607126905,negative,-0.555894
607128053,negative,-0.631079
607134043,negative,-0.806895
607176738,negative,-0.827043
607185230,negative,-0.332089
607197311,negative,-0.858521
607216773,negative,-0.992559
607231053,neutral,0.0
607243509,neutral,0.0
607244913,negative,-0.814469
607259158,negative,-0.614712
607260074,neutral,0.0
607272141,negative,-0.658918
607365713,negative,-0.321491
607375600,negative,-0.648268
607379338,positive,0.766044
607390374,positive,0.430964
607394820,negative,-0.41889
607397118,neutral,0.0
607399600,negative,-0.485897
607442136,neutral,0.0
607476457,positive,0.47025
607512549,negative,-0.97203
607526389,negative,-0.967259
607550479,negative,-0.50223
607565681,positive,0.948422
607574876,negative,-0.91397
607575704,negative,-0.810802
607576140,negative,-0.965549
609872152,negative,-0.924867
609875263,neutral,0.0
609880135,positive,0.634766
609897277,neutral,0.0
609959276,negative,-0.988565
609966708,negative,-0.827769
609967624,negative,-0.993213
609968467,negative,-0.806932
609969720,negative,-0.780147
609972939,negative,-0.995848
609973179,negative,-0.706877
610106358,neutral,0.0
610200606,neutral,0.0
610237103,negative,-0.349536
610237785,neutral,0.0
610239189,negative,-0.972556
610240389,negative,-0.48844
610240615,negative,-0.745766
610240912,neutral,0.0
610241047,negative,-0.503693
610247270,neutral,0.0
610247723,neutral,0.0
610256874,neutral,0.0
610282146,positive,0.936786
610299262,positive,0.54166
610337927,positive,0.931236
610338821,neutral,0.0
610340083,negative,-0.976912
610344488,neutral,0.0
610345870,negative,-0.9918
610346666,negative,-0.999495
610387172,negative,-0.756481
610387955,positive,0.704243
610388364,negative,-0.983806
610394375,positive,0.595167
610395082,negative,-0.297181
610419000,negative,-0.715178
610447158,neutral,0.0
610480766,neutral,0.0
610504746,negative,-0.924757
610511006,neutral,0.0
610522153,negative,-0.848759
610524127,positive,0.36514
610534902,neutral,0.0
610539853,negative,-0.636457
610540190,negative,-0.627418
610543866,positive,0.956247
610554560,neutral,0.0
612388356,negative,-0.801347
207118423,negative,-0.537814
207119346,negative,-0.969576
207126700,negative,-0.864834
207126820,negative,-0.872309
207128950,negative,-0.610808
207130430,neutral,0.0
207131782,negative,-0.937012
207133384,negative,-0.951526
207135141,negative,-0.473289
207135386,neutral,0.0
207136223,negative,-0.881934
207143994,negative,-0.821235
207145377,negative,-0.953114
207149589,positive,0.908607
207153850,negative,-0.450214
207158104,negative,-0.826696
207158852,negative,-0.842162
207159242,negative,-0.78918
207163032,negative,-0.670074
207165902,negative,-0.743443
207169491,neutral,0.0
207182449,negative,-0.742999
